GEWICHT	RESPNR	VAR001	VAR002	VAR171	VAR172	VAR173	VAR174	VAR154A	VAR154	VAR155	VAR156	VAR157	VAR157A	VAR158	VAR159A	VAR159	VAR160	VAR161	VAR162	VAR162A	VAR163	VAR100	VAR101	VAR103	VAR105	VAR107	VAR109	VAR121	VAR122	VAR124	VAR137	VAR138	VAR139	VAR140	VAR515	VAR737	VAR728A	VAR728B	VAR728C	VAR728D	VAR728E	VAR728F	VAR729A	VAR729B	VAR729C	VAR729D	VAR729E	VAR729F	VAR546	VAR730	VAR725A	VAR725B	VAR725C	VAR725F	VAR725G	VAR725H	VAR725J	VAR725L	VAR725M	VAR725O	VAR725P	VAR725Q	VAR726	VAR727A	VAR727B	VAR727C	VAR727D	VAR727E	VAR727F	VAR727G	VAR003	VAR006	VAR007	VAR012	VAR013	VAR014	VAR015	VAR016	VAR200	VAR201	VAR462	VAR736	VAR009	VAR734	VAR733	VAR732	VAR629	VAR631
1	500	1	75	2	-3	3	2	0	1	0	0	1	0	0	1	3	1	1	3	1	-3	-3	4	2	4	4	2	5	5	5	-5	-5	-5	-5	3	8	2	3	2	3	3	3	1	3	1	2	3	3	3	-3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	4	-3	-3	-3	-3	-3	-3	1	1	-5	1	1	3	5	2	2	3	-2	10	1	4	4	4	5	2
1	501	2	48	2	1	1	2	0	0	1	0	1	0	1	-3	3	1	1	3	3	3	2	3	1	3	3	1	4	5	5	2	2	2	-3	3	11	2	3	2	1	3	-3	1	-3	3	3	-3	-3	3	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	4	-3	4	4	4	4	1	1	-5	3	1	1	4	9	2	4	-3	7	1	4	6	6	5	2
1	502	1	42	1	-3	1	1	1	1	-3	0	2	2	-3	2	3	1	2	2	2	3	2	4	1	3	2	2	4	4	4	2	2	2	1	3	17	1	1	2	3	-3	3	1	3	1	3	2	3	2	3	-2	-2	1	-2	-2	-2	-2	-2	-2	-2	-2	-5	1	2	5	2	5	2	5	2	1	1	-5	3	3	-5	-5	7	1	3	4	5	1	4	6	10	5	2
1	503	2	58	2	1	1	2	1	2	-3	1	2	2	1	2	3	2	-3	3	2	2	-3	3	3	4	4	1	4	3	3	1	1	-3	1	2	9	2	1	2	1	3	2	1	2	3	2	2	-3	3	-3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	4	3	4	4	4	4	1	4	1	3	1	1	3	7	-3	3	-2	9	4	3	2	4	5	2
1	504	2	57	2	1	1	1	-3	1	-3	0	1	1	1	1	3	3	2	3	1	3	3	2	2	3	2	3	4	3	2	1	2	2	2	1	12	2	3	2	1	2	3	1	2	1	2	1	3	2	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	4	4	2	2	4	3	1	2	1	3	1	1	3	8	1	3	6	9	2	4	2	4	8	3
1	505	1	35	2	2	1	1	1	1	-3	1	-3	1	1	2	3	-3	2	-6	3	3	2	3	4	4	3	2	3	4	3	1	1	2	2	3	8	3	3	3	3	3	3	3	3	3	3	3	3	3	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	5	3	5	2	4	3	1	6	1	3	3	-5	-5	6	1	3	7	4	6	2	5	8	8	3
1	506	2	36	1	1	1	1	1	1	-3	1	-3	-3	1	2	3	2	2	3	3	3	2	2	2	4	2	2	4	4	2	-3	1	2	1	2	7	3	3	3	3	3	3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	3	4	5	3	5	4	1	1	-5	3	3	-5	-5	7	1	1	8	5	1	3	5	10	8	3
1	507	1	64	1	1	2	1	0	1	-3	0	2	-3	1	2	3	2	1	3	2	-3	2	2	2	2	-3	2	4	-3	4	1	1	-3	1	3	9	3	1	2	1	2	3	3	3	3	3	1	3	3	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	4	-3	-3	-3	-3	-3	4	1	2	1	3	5	-5	-5	2	1	2	2	9	2	4	2	4	8	3
1	508	2	31	2	1	1	1	1	2	1	1	1	1	1	1	3	1	1	-3	1	2	2	2	3	5	4	1	4	3	5	2	1	1	1	3	8	3	3	3	3	3	3	3	3	3	3	3	3	2	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1	5	1	3	1	5	1	1	4	1	3	1	1	3	7	1	1	6	4	6	2	3	5	8	3
1	509	2	26	3	2	2	1	1	2	2	1	1	1	2	-3	3	-3	-3	-3	-3	-3	2	3	1	1	3	2	3	4	4	1	1	1	1	2	10	3	3	3	3	3	3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	5	3	5	4	4	2	1	4	1	3	4	-5	-5	-3	1	1	-2	3	4	3	2	3	8	3
1	601	2	65	2	1	1	1	-3	1	1	1	1	1	2	2	3	2	1	3	2	3	2	2	1	1	2	1	2	4	4	-5	-5	-5	-5	3	17	2	1	2	1	2	3	3	3	1	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	3	3	3	3	2	3	1	3	2	3	1	1	3	9	1	3	3	11	1	4	2	4	8	6
1	602	1	60	2	2	3	1	1	1	-3	-3	1	-3	-3	1	3	1	1	3	1	-3	4	3	-3	2	5	1	-3	5	5	1	1	-3	1	2	15	2	1	1	3	1	3	1	3	1	3	2	3	3	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	4	2	4	4	2	4	2	1	1	-5	1	1	3	2	8	1	1	-2	9	1	4	2	4	8	6
1	603	2	64	2	1	1	1	1	2	0	0	2	2	2	1	3	1	1	3	2	3	3	3	1	2	2	2	4	5	3	1	1	2	-3	2	13	2	1	2	1	1	2	3	2	1	2	2	1	3	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	4	1	5	1	5	1	5	4	1	1	2	-6	-5	-5	9	1	3	2	10	1	5	1	2	8	6
1	604	1	31	1	1	1	1	1	1	1	0	1	2	2	2	3	1	1	3	3	3	3	2	1	2	3	1	5	4	5	1	2	2	1	3	8	3	3	3	3	2	3	3	2	1	2	1	1	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	4	4	5	2	4	2	1	2	1	3	3	-5	-5	7	1	1	6	4	2	4	4	5	8	6
1	605	2	17	2	1	1	2	1	1	2	1	2	2	1	1	3	1	1	3	3	3	2	1	1	1	1	2	5	2	1	-5	-5	-5	-5	2	14	2	3	3	3	2	3	1	3	3	3	3	3	3	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	4	3	4	2	4	4	2	4	2	1	1	6	-5	-5	1	1	3	6	1	4	4	10	8	6
1	606	1	63	3	1	1	1	1	1	-3	1	-3	1	1	1	3	1	1	3	-3	1	2	2	1	1	2	2	2	4	2	1	2	2	1	1	7	2	1	2	1	2	2	1	2	1	2	1	1	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	4	2	4	2	4	2	1	1	-5	3	1	2	3	9	1	1	3	10	1	5	2	4	7	2
1	607	1	73	1	1	1	1	1	1	-3	0	2	2	0	-3	3	1	1	3	1	-3	5	5	2	4	4	2	4	5	5	-5	-5	-5	-5	2	7	2	1	2	1	2	2	1	2	1	2	2	1	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	4	2	4	2	4	1	5	1	1	-5	1	1	3	3	9	1	1	2	11	1	5	2	4	7	2
1	608	2	28	1	1	1	1	1	-3	0	1	2	-3	1	1	3	1	1	3	1	-3	2	2	2	4	2	2	4	4	4	1	-3	2	1	3	12	2	1	2	1	2	2	1	2	1	2	2	1	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	3	2	3	2	4	3	1	2	1	3	1	1	3	7	1	2	2	3	2	4	4	8	7	2
1	609	1	16	1	1	1	1	1	1	1	1	-3	1	-3	1	2	1	1	-3	1	2	2	1	2	3	1	1	2	2	3	-5	-5	-5	-5	2	14	2	3	3	3	3	3	1	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1	5	1	5	2	5	2	2	5	2	1	1	6	-5	-5	1	1	1	7	1	4	5	7	7	2
1	700	2	48	1	1	1	1	-3	-3	1	2	-3	-3	-3	2	-3	2	2	2	2	2	2	2	3	3	2	5	2	3	3	2	-3	1	1	2	8	2	3	3	3	2	3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	4	2	3	2	3	3	1	6	1	1	2	-5	-5	6	1	5	1	7	6	2	3	4	7	2
1	701	1	30	1	1	1	1	-3	1	1	1	2	2	-3	2	3	1	1	2	2	2	2	2	1	4	2	1	4	5	2	1	2	1	1	2	14	2	1	3	1	3	3	3	3	3	3	3	3	3	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	4	2	4	3	4	3	5	1	4	2	3	1	7	-5	-5	1	1	7	3	4	3	3	5	7	2
1	702	2	40	2	1	1	1	1	1	-3	1	-3	1	1	1	3	2	1	3	3	3	2	2	1	1	1	2	5	4	2	-3	1	2	1	3	7	2	3	3	3	1	3	3	3	3	3	3	3	3	2	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	4	4	4	3	2	4	4	1	1	-5	1	2	-5	-5	8	1	1	-2	6	1	3	4	10	7	2
1	704	2	28	1	1	1	1	1	1	1	1	-3	1	1	2	3	2	1	3	3	2	2	1	1	1	1	1	2	3	2	2	2	1	1	2	11	3	3	3	3	3	3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	4	3	4	2	3	2	4	1	4	1	1	1	1	3	7	1	2	-2	3	4	3	3	5	7	2
1	705	1	55	1	1	1	1	1	1	1	1	-3	1	0	-3	3	3	1	-3	3	3	3	2	1	1	1	1	4	4	1	1	1	2	1	3	12	2	3	2	3	1	3	1	3	1	3	2	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	3	3	4	2	4	4	1	3	2	1	1	2	3	9	1	1	3	9	3	3	2	4	7	2
1	804	2	64	3	1	2	1	1	1	2	0	-3	-3	0	2	3	2	-3	-3	2	3	1	2	1	1	2	2	4	4	2	1	1	1	1	3	16	3	3	3	3	2	3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	4	4	4	-3	4	-3	4	1	1	-5	3	1	1	3	9	1	4	3	10	2	4	2	4	8	4
1	805	1	33	1	1	1	1	1	1	2	0	2	2	1	1	3	2	1	3	2	3	1	2	2	2	2	1	4	5	1	1	1	1	1	1	8	2	3	3	3	1	3	1	3	3	3	2	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	5	2	5	2	4	2	1	4	1	3	5	-5	-5	2	1	2	8	4	4	3	4	6	8	4
1	806	1	34	1	1	1	1	1	1	-3	1	-3	-3	1	2	-3	-3	-3	-3	-3	-3	2	3	3	3	4	3	4	4	5	2	2	-3	1	3	7	2	2	2	-3	1	-3	1	-3	1	-3	2	-3	2	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	3	3	4	2	4	3	2	6	1	3	3	-5	-5	6	1	4	7	4	6	2	1	1	8	3
1	807	1	29	1	1	2	1	1	-3	-3	1	-3	-3	1	2	3	2	2	-3	1	3	3	2	2	4	2	2	3	4	2	2	2	2	1	2	13	3	3	3	3	3	3	1	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	4	2	4	2	4	2	4	2	5	1	3	2	-5	-5	6	1	3	6	3	5	3	1	1	8	3
1	808	1	69	1	1	1	1	-3	1	-3	-3	-3	-3	-3	1	-3	-3	1	-3	1	-3	3	3	2	4	3	3	4	3	3	-5	-5	-5	-5	-3	10	2	1	2	1	3	2	1	2	1	2	3	1	4	2	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	4	3	3	3	3	3	4	1	2	1	-2	1	3	3	7	1	1	4	11	2	4	2	4	8	3
1	809	2	61	2	1	2	2	-3	1	1	-3	-3	-3	1	1	3	1	-3	3	-3	-3	2	2	2	4	4	2	4	4	4	1	2	2	1	3	18	3	3	3	3	1	3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	4	2	4	2	4	4	1	2	1	1	1	1	1	-5	1	4	6	9	2	4	6	7	8	3
1	901	1	69	1	1	1	1	1	1	2	-3	1	0	0	-3	3	1	-3	3	3	3	2	2	2	3	4	3	5	4	3	-5	-5	-5	-5	3	8	2	1	2	1	2	2	3	2	3	2	1	1	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	4	3	5	3	4	2	1	1	-5	1	1	3	5	2	1	1	-2	10	1	4	2	4	4	6
1	902	2	68	1	1	1	1	1	1	1	1	1	1	1	2	3	1	2	3	3	3	2	1	2	2	3	1	1	2	3	-5	-5	-5	-5	3	14	2	3	2	3	2	3	3	3	3	3	1	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	5	4	5	3	4	2	1	1	-5	2	1	1	1	-5	1	3	2	11	4	1	2	4	4	6
1	903	1	55	1	1	1	1	-3	-3	0	1	1	-3	1	1	3	1	1	3	1	3	2	1	1	1	2	2	3	3	3	1	1	2	1	3	11	2	1	2	3	-3	3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	4	4	5	2	5	2	1	1	-5	1	1	7	-5	-5	1	2	3	8	1	4	5	10	4	6
1	904	2	49	2	2	1	1	1	1	-3	-3	1	2	1	1	3	1	-3	3	3	3	2	2	3	3	4	1	4	4	3	2	1	2	1	-3	11	2	3	3	3	-3	3	3	3	3	3	3	3	3	-3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	4	4	5	2	5	2	1	1	-5	2	1	1	3	9	1	1	-3	7	1	4	2	4	4	6
1	905	1	59	1	1	1	1	1	2	1	-3	2	1	1	1	3	1	1	3	1	-3	2	2	2	3	3	2	3	3	3	1	1	1	1	3	11	2	1	2	3	1	2	3	3	3	3	3	3	4	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	3	4	5	3	3	3	1	2	1	1	1	6	-5	-5	1	2	3	10	2	4	3	4	4	6
1	906	2	29	1	1	1	1	1	1	-3	-3	1	1	0	1	3	1	1	3	1	2	4	2	2	4	4	2	4	4	2	2	1	2	1	1	11	2	3	3	3	1	3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	4	3	4	2	4	3	1	3	1	3	1	1	3	7	1	3	5	3	2	4	4	8	5	5
1	907	1	31	1	1	1	1	1	2	2	1	2	2	1	3	3	3	1	3	3	3	4	1	2	3	1	1	1	2	2	1	1	2	1	2	7	3	3	3	3	3	3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	5	3	5	1	5	3	1	4	2	3	3	-5	-5	6	1	3	6	3	4	3	4	8	5	5
1	908	2	37	1	1	1	1	-3	-3	-3	0	-3	-3	-3	2	-3	-3	2	-3	2	-3	2	2	2	3	3	2	4	4	4	-3	-3	-3	1	3	9	2	1	2	3	1	3	1	2	1	3	2	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	3	3	3	2	3	4	1	4	1	3	1	1	2	6	1	2	5	5	4	3	6	10	5	5
1	909	1	40	3	2	1	2	1	2	1	1	1	1	-3	1	3	2	1	3	2	-3	4	4	2	5	3	2	3	4	4	1	1	1	1	2	7	3	1	3	3	1	3	3	2	3	3	2	3	2	2	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	4	3	4	4	3	2	5	1	7	1	3	2	-5	-5	6	1	1	6	4	7	1	5	10	5	5
1	1000	2	36	1	1	1	1	-3	1	1	-3	1	1	1	-3	3	2	2	3	2	3	2	3	3	3	2	2	3	2	3	-3	1	1	1	2	9	3	3	3	3	3	3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	3	3	3	2	3	3	1	1	-5	3	1	1	1	-5	1	3	-3	5	2	3	5	10	5	5
1	1001	1	69	2	2	1	1	1	1	1	1	1	1	1	2	3	2	3	3	2	2	4	3	2	4	2	2	4	4	2	-5	-5	-5	-5	3	8	2	1	2	1	1	3	1	2	1	2	2	1	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	4	2	4	2	2	4	4	1	3	2	1	1	3	2	7	2	4	4	11	3	3	2	4	10	5
1	1002	2	24	2	2	2	2	1	1	-3	1	-3	-3	1	2	3	3	2	3	2	3	4	4	2	3	2	1	5	2	4	-3	1	1	1	2	9	2	3	3	3	-3	3	-3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	4	3	5	4	4	2	1	6	1	3	2	-5	-5	6	1	2	4	2	6	2	2	3	10	5
1	1003	2	26	1	2	1	1	1	1	1	0	2	1	1	1	3	1	1	3	1	1	2	2	2	5	2	1	3	4	4	1	1	2	1	2	11	2	3	3	3	2	3	1	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	4	3	4	2	4	3	1	2	1	3	5	-5	-5	7	1	1	1	3	4	3	3	5	8	5
1	1004	2	26	3	1	1	1	1	1	2	-3	2	-3	1	3	3	3	3	3	3	3	1	1	1	1	1	1	2	4	1	2	-3	-3	1	1	11	3	3	3	3	3	3	3	3	3	3	3	3	1	3	1	-2	1	-2	-2	-2	-2	-2	-2	-2	-2	-5	1	1	5	3	4	5	4	2	3	4	1	3	2	-5	-5	7	1	1	1	3	4	3	2	6	8	5
1	1005	2	24	2	1	2	1	1	1	1	1	-3	1	1	2	3	1	1	-3	3	3	3	3	2	5	4	2	2	4	4	1	-3	-3	1	2	11	3	3	3	3	3	3	3	3	3	3	3	3	1	3	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	1	-5	1	2	4	4	5	2	2	3	1	4	1	3	4	-5	-5	6	1	2	3	2	4	3	2	3	8	5
1	1006	1	42	2	2	1	1	1	1	-3	-3	2	-3	1	1	3	2	1	3	2	3	3	2	2	4	3	2	5	5	4	-3	-3	1	1	3	13	3	1	2	3	3	3	-3	-3	-3	-3	-3	-3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	4	2	4	2	4	3	4	1	4	1	3	2	-5	-5	7	1	1	4	6	4	3	4	7	8	5
1	1007	2	19	2	1	2	1	1	1	1	1	1	1	1	1	3	2	1	3	2	3	4	4	1	3	3	1	4	4	3	-5	-5	-5	-5	2	13	1	3	3	3	2	3	3	2	3	3	3	3	3	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	4	2	4	2	4	2	5	1	2	1	3	3	-5	-5	9	1	1	1	8	3	3	3	4	8	5
1	1008	1	46	2	1	1	1	1	2	-3	1	2	1	1	2	3	2	1	3	3	3	2	2	1	2	2	2	2	3	1	1	1	2	1	1	14	2	3	3	3	1	3	3	3	3	3	1	3	1	3	-2	-2	-2	-2	-2	-2	-2	-2	-2	-2	1	-5	3	4	2	5	2	4	2	4	1	2	1	3	3	-5	-5	9	1	2	4	5	2	4	3	4	8	5
1	1009	2	31	3	1	1	1	1	1	1	1	2	1	1	1	2	1	1	3	1	3	2	2	2	3	2	2	2	4	3	1	1	2	1	1	6	2	3	2	3	1	3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	-3	3	4	2	2	4	1	1	1	1	3	-5	-5	7	1	1	-2	4	6	2	2	3	10	6
1	1100	1	23	2	1	1	1	1	-3	2	2	-3	-3	-3	1	3	1	1	3	1	-3	4	2	2	2	4	2	2	4	2	1	1	2	1	1	11	2	1	3	3	3	3	3	3	3	3	1	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	4	4	3	2	3	4	1	4	3	3	2	-5	-5	7	1	1	-3	2	4	3	2	3	10	6
1	1101	2	31	2	1	1	1	1	-3	1	1	-3	-3	-3	1	-3	2	1	-3	-3	-3	2	1	2	2	1	1	2	3	1	1	1	1	1	3	6	2	1	2	3	2	3	1	2	1	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	3	3	4	3	3	3	1	6	1	-2	1	1	3	6	1	1	-2	4	6	1	4	5	10	6
1	1102	1	57	2	1	1	1	1	1	1	1	1	1	1	1	3	-3	1	3	1	3	3	2	2	1	1	3	4	4	4	2	1	2	1	3	10	3	1	2	3	2	3	3	3	3	3	3	3	3	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	4	3	3	3	2	4	4	1	1	-5	3	3	-5	-5	8	2	2	-2	8	1	4	3	4	10	6
1	1103	2	44	2	1	1	1	1	1	1	1	1	1	1	1	3	2	1	3	2	3	2	2	2	2	2	2	2	4	4	1	1	2	1	3	9	3	3	3	3	3	3	3	3	3	3	3	3	3	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	4	3	4	2	3	4	1	1	-5	1	1	1	1	-5	1	1	-2	6	2	4	4	10	10	6
1	1104	1	26	3	1	1	1	1	2	1	1	2	2	1	1	3	1	1	3	3	3	2	3	2	4	3	2	4	3	3	1	2	2	1	1	11	2	1	3	1	2	3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	5	3	5	4	4	3	2	7	1	3	3	-5	-5	5	1	4	3	3	7	1	1	1	1	6
1	1105	2	26	2	1	1	1	1	2	2	2	-3	-3	2	2	2	2	2	2	2	2	2	1	1	2	1	1	4	3	1	2	1	2	1	2	9	2	3	3	3	3	3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	2	4	4	3	4	3	2	7	1	2	2	-5	-5	6	1	1	3	3	7	1	1	1	1	6
1	1106	1	29	1	1	1	1	1	1	1	1	1	1	1	2	3	1	2	3	2	3	5	3	3	2	4	2	3	4	4	1	1	1	1	2	11	2	3	3	3	2	3	3	3	3	3	2	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	5	2	5	2	4	3	1	5	2	3	2	-5	-5	7	1	4	5	3	5	3	5	8	1	6
1	1108	1	30	3	1	1	1	1	1	2	1	2	2	2	2	3	2	2	3	2	2	2	1	1	1	1	1	3	3	4	2	1	2	1	3	11	3	3	3	3	3	3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	3	4	4	3	4	4	1	6	1	3	2	-5	-5	6	1	1	6	4	6	2	4	8	1	6
1	1109	2	47	2	2	1	2	1	1	0	0	1	1	0	-3	3	1	1	3	2	-3	3	4	3	5	1	1	5	5	3	2	-3	2	1	3	8	2	-3	2	-3	-3	-3	3	3	1	3	3	3	3	-3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1	3	3	3	3	3	2	1	1	-5	3	4	-5	-5	9	1	4	-2	7	2	1	2	4	9	1
1	1201	2	55	2	2	2	2	-3	1	0	0	-3	-3	-3	1	3	1	1	3	3	-3	3	3	3	5	2	1	5	5	4	1	1	2	1	2	8	2	3	2	3	3	3	3	3	1	3	3	3	-3	-3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	-3	3	3	2	4	2	1	1	-5	3	4	-5	-5	9	1	4	-2	9	2	2	2	4	9	1
1	1202	1	24	3	1	1	1	0	0	0	0	1	1	1	1	3	1	1	3	2	1	3	4	4	5	2	2	5	5	5	1	1	2	1	3	11	1	3	3	1	3	3	3	3	3	2	3	3	2	-3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	3	-3	3	-3	-3	4	2	6	1	3	5	-5	-5	2	1	3	-2	2	6	2	1	1	9	1
1	1203	2	63	2	2	1	1	1	1	-3	1	-3	1	1	-6	3	-3	-3	3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	8	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	-3	2	-3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-3	-3	-3	-3	-3	-3	-3	2	1	-5	3	1	1	3	9	-3	4	1	10	1	5	2	4	9	1
1	1205	2	51	1	1	1	1	1	1	-3	1	2	-3	1	1	3	-3	1	3	3	3	5	2	2	3	1	3	4	4	5	1	-3	-3	1	3	10	3	3	3	3	3	3	3	3	3	3	3	3	2	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	3	4	-3	2	4	4	1	3	1	3	1	1	2	7	1	4	-3	8	7	1	3	4	1	2
1	1207	2	41	1	1	1	1	1	1	0	0	1	1	1	1	3	1	1	3	1	3	4	2	2	3	3	2	3	3	3	1	-3	-3	1	3	10	3	3	3	3	3	3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	4	2	4	2	4	2	1	5	1	3	1	1	2	6	1	2	-3	6	1	4	3	5	1	2
1	1209	2	68	2	1	1	1	1	2	1	1	2	1	1	2	3	2	2	3	2	3	3	2	2	2	2	2	2	3	3	-5	-5	-5	-5	-3	14	2	3	3	3	3	3	1	3	3	3	2	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	3	4	3	4	4	4	3	1	6	1	2	1	1	2	-3	-3	3	-2	11	7	1	3	4	4	5
1	1300	1	59	3	2	2	2	1	1	1	1	1	1	1	2	2	2	2	3	2	3	2	2	1	2	2	2	2	2	3	1	-3	2	1	2	10	2	3	3	3	3	3	1	3	3	3	-3	3	-3	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	4	3	4	3	4	2	1	7	1	3	5	-5	-5	3	1	4	9	9	7	1	2	4	4	5
1	1301	2	56	1	1	1	1	-3	1	-3	-3	-3	-3	-3	2	3	-3	-3	3	-3	3	2	2	2	3	-3	1	2	3	2	1	1	-3	1	2	10	2	-3	2	-3	1	3	1	3	1	3	2	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	3	2	3	2	4	2	1	1	-5	3	1	1	1	-5	1	1	4	9	3	4	2	4	4	5
1	1302	1	31	2	1	1	1	1	1	-3	-3	-3	2	1	2	3	2	2	3	2	3	2	1	2	3	2	1	3	3	2	1	1	1	1	2	7	3	1	2	3	1	3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	4	3	5	2	4	2	1	6	1	3	3	-5	-5	5	1	1	6	4	6	1	3	5	4	5
1	1303	2	52	1	1	1	1	-3	1	-3	-3	-3	-3	-3	1	-3	-3	-3	-3	-3	-3	4	2	2	2	2	2	3	2	2	1	1	1	1	3	9	2	3	2	3	2	3	3	3	3	3	3	3	1	3	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	2	4	2	4	2	4	2	1	2	2	3	1	1	1	-5	1	1	-3	9	6	2	3	4	4	5
